customer_id,tenure_months,contract,plan,monthly_fee,support_tickets_90d,autopay,logins_30d,churned
U12233,64,monthly,premium,66.56,2,0,16,0
U12234,11,monthly,basic,57.13,0,1,14,0
U12235,65,one_year,premium,73.43,1,0,3,0
U12236,34,two_year,basic,64.45,1,0,5,0
U12237,44,two_year,basic,61.72,0,1,5,0
U12238,36,one_year,standard,37.72,3,1,29,0
U12239,47,two_year,standard,107.41,1,1,28,0
U12240,14,one_year,standard,74.97,2,1,9,0
U12241,5,two_year,basic,58.61,1,0,8,0
U12242,53,one_year,standard,36.7,2,0,7,0
U12243,21,two_year,basic,79.18,0,0,2,1
U12244,67,monthly,premium,69.63,1,1,9,0
U12245,71,two_year,premium,45.69,0,1,0,0
U12246,71,one_year,basic,68.44,3,0,23,0
U12247,48,monthly,premium,53.65,2,1,23,0
U12248,23,monthly,standard,81.98,1,1,17,0
U12249,68,monthly,premium,15.0,3,0,21,0
U12250,59,monthly,basic,67.56,3,1,10,0
U12251,58,one_year,premium,68.78,3,0,2,0
U12252,13,monthly,basic,29.49,0,0,8,0
U12253,48,monthly,basic,75.08,1,0,16,0
U12254,14,one_year,standard,45.92,1,1,18,0
U12255,28,two_year,premium,45.09,1,1,2,0
U12256,10,monthly,standard,70.4,0,0,8,1
U12257,40,monthly,basic,70.65,0,0,8,0
U12258,14,monthly,premium,56.43,1,0,21,0
U12259,19,monthly,basic,86.4,0,0,3,0
U12260,44,monthly,standard,76.39,2,1,21,0
U12261,16,monthly,basic,52.55,1,0,13,0
U12262,24,monthly,standard,89.75,0,0,8,1
U12263,38,two_year,basic,55.48,1,1,3,0
U12264,26,one_year,basic,15.0,1,1,7,0
U12265,37,one_year,standard,133.34,2,0,11,0
U12266,48,one_year,standard,42.8,2,1,6,0
U12267,56,monthly,basic,80.8,1,0,6,1
U12268,50,monthly,basic,51.74,1,0,2,0
U12269,52,one_year,basic,68.94,1,0,11,0
U12270,13,monthly,basic,69.98,2,0,10,0
U12271,27,one_year,premium,93.58,1,1,10,0
U12272,25,monthly,basic,100.12,2,1,7,1
U12273,19,monthly,basic,34.22,1,0,3,0
U12274,1,one_year,standard,99.34,1,1,15,0
U12275,48,monthly,standard,75.83,2,1,7,0
U12276,46,two_year,standard,87.55,0,1,7,0
U12277,15,one_year,premium,47.16,1,0,12,0
U12278,15,one_year,basic,54.3,1,1,10,0
U12279,22,monthly,premium,63.64,2,0,7,1
U12280,69,two_year,premium,80.91,1,0,12,0
U12281,37,monthly,basic,47.73,1,1,27,0
U12282,27,monthly,premium,73.66,2,1,6,0
U12283,55,two_year,basic,86.63,2,0,6,0
U12284,37,monthly,standard,74.05,0,1,18,0
U12285,29,two_year,basic,52.18,1,0,11,0
U12286,11,two_year,standard,53.42,1,1,44,0
U12287,26,monthly,basic,40.44,0,1,6,0
U12288,22,monthly,standard,81.23,3,1,6,0
U12289,50,two_year,standard,59.32,1,0,19,0
U12290,44,monthly,basic,48.7,1,0,8,0
U12291,52,monthly,standard,73.76,1,1,17,0
U12292,10,monthly,premium,73.62,2,1,28,1
U12293,43,monthly,basic,,2,0,14,0
U12294,22,monthly,standard,15.0,0,1,5,0
U12295,56,monthly,premium,96.6,0,0,34,0
U12296,25,one_year,standard,86.59,0,1,19,0
U12297,32,monthly,standard,76.84,2,1,5,1
U12298,3,monthly,premium,42.64,0,1,10,0
U12299,68,monthly,standard,46.51,2,0,11,0
U12300,67,two_year,basic,35.25,0,0,2,0
U12301,46,monthly,basic,46.99,2,1,2,0
U12302,42,two_year,standard,65.13,2,1,12,0
U12303,19,monthly,standard,15.0,0,0,21,0
U12304,48,monthly,basic,48.28,2,0,4,0
U12305,17,monthly,premium,98.45,1,1,5,0
U12306,17,monthly,standard,40.73,4,0,2,0
U12307,51,monthly,premium,49.7,0,1,14,0
U12308,14,monthly,premium,92.56,2,1,2,1
U12309,5,two_year,standard,50.77,0,1,11,0
U12310,62,monthly,premium,75.58,0,0,13,0
U12311,39,monthly,basic,51.47,1,1,16,0
U12312,71,one_year,premium,73.17,1,0,8,0
U12313,49,one_year,basic,34.91,1,0,3,0
U12314,30,monthly,basic,60.72,1,0,3,0
U12315,31,monthly,basic,86.48,4,0,19,1
U12316,27,two_year,basic,50.17,0,1,6,0
U12317,66,monthly,basic,98.32,2,1,8,0
U12318,30,monthly,standard,50.85,1,1,22,0
U12319,60,two_year,basic,68.9,3,1,3,0
U12320,51,one_year,basic,88.25,0,1,9,0
U12321,40,two_year,basic,91.97,0,0,12,0
U12322,31,monthly,premium,62.66,1,0,12,0
U12323,35,one_year,premium,64.75,1,0,11,0
U12324,65,monthly,standard,37.43,1,1,18,0
U12325,47,monthly,standard,76.18,0,1,22,0
U12326,37,monthly,standard,137.02,0,0,19,1
U12327,52,monthly,standard,50.81,1,0,8,0
U12328,50,monthly,standard,58.05,2,1,16,0
U12329,61,monthly,basic,64.91,3,1,9,0
U12330,18,monthly,basic,74.07,0,1,2,0
U12331,23,monthly,premium,41.29,0,1,22,0
U12332,48,monthly,basic,43.34,1,1,8,0
U12333,26,monthly,premium,110.33,2,1,11,1
U12334,45,monthly,basic,106.61,3,0,3,1
U12335,40,two_year,basic,90.44,0,0,7,0
U12336,9,monthly,basic,49.01,1,0,12,0
U12337,53,one_year,basic,63.33,0,1,4,0
U12338,51,two_year,basic,94.5,0,1,21,0
U12339,45,two_year,standard,61.7,2,0,9,0
U12340,71,one_year,premium,99.8,1,0,5,0
U12341,69,monthly,standard,48.62,0,1,12,0
U12342,55,two_year,basic,60.68,1,1,8,0
U12343,38,one_year,basic,78.31,1,1,12,1
U12344,9,monthly,premium,110.48,2,0,9,1
U12345,31,monthly,standard,37.52,1,0,4,1
U12346,2,monthly,standard,96.14,0,1,12,0
U12347,49,monthly,standard,22.55,0,1,8,0
U12348,20,one_year,basic,44.75,2,0,8,0
U12349,71,one_year,standard,31.64,1,0,4,0
U12350,13,two_year,standard,58.12,3,0,33,0
U12351,49,monthly,standard,66.25,0,1,9,0
U12352,10,monthly,premium,45.93,1,0,9,0
U12353,41,monthly,basic,79.06,2,1,22,0
U12354,56,monthly,standard,24.49,1,0,2,0
U12355,42,monthly,basic,45.57,0,0,10,0
U12356,26,monthly,basic,69.31,3,0,15,0
U12357,3,one_year,basic,72.36,1,1,21,0
U12358,32,monthly,basic,64.9,0,0,15,0
U12359,3,monthly,premium,76.98,2,0,7,1
U12360,12,monthly,premium,100.8,2,0,21,0
U12361,40,monthly,basic,72.32,0,1,12,0
U12362,58,two_year,basic,103.19,0,0,5,0
U12363,17,one_year,basic,90.95,2,1,10,0
U12364,31,monthly,standard,48.89,0,0,8,0
U12365,54,monthly,basic,59.22,1,1,6,0
U12366,53,monthly,basic,39.82,1,1,16,0
U12367,41,monthly,standard,54.71,2,1,4,0
U12368,6,monthly,standard,69.6,2,1,8,1
U12369,58,monthly,premium,42.54,3,1,6,0
U12370,43,one_year,basic,20.24,1,1,5,0
U12371,54,monthly,premium,51.17,0,0,10,0
U12372,28,monthly,standard,68.81,0,1,23,0
U12373,34,two_year,premium,25.23,1,1,11,0
U12374,18,one_year,basic,77.14,0,1,22,0
U12375,59,monthly,basic,44.07,0,0,16,1
U12376,50,monthly,premium,53.25,0,0,10,1
U12377,25,monthly,basic,56.15,0,1,11,0
U12378,9,two_year,standard,42.88,0,0,17,1
U12379,60,two_year,standard,37.79,0,0,16,0
U12380,48,monthly,premium,82.25,2,0,11,0
U12381,41,monthly,standard,66.11,3,0,15,1
U12382,34,two_year,basic,83.46,3,1,13,0
U12383,65,monthly,standard,75.94,3,0,6,0
U12384,41,monthly,premium,41.94,0,0,24,0
U12385,41,one_year,standard,91.73,2,0,8,0
U12386,7,one_year,basic,60.35,2,0,6,0
U12387,24,monthly,basic,73.2,2,0,13,0
U12388,71,one_year,standard,109.79,2,1,12,0
U12389,63,monthly,standard,75.69,1,1,1,0
U12390,13,monthly,basic,68.15,0,0,1,0
U12391,56,one_year,standard,65.39,0,0,3,0
U12392,51,monthly,standard,69.93,0,0,16,0
U12393,60,monthly,basic,74.52,0,0,37,0
U12394,23,monthly,basic,30.85,1,1,4,1
U12395,41,one_year,premium,62.11,1,0,1,0
U12396,48,one_year,standard,42.91,2,1,7,0
U12397,62,monthly,basic,29.96,1,0,4,0
U12398,38,two_year,basic,112.18,2,0,18,0
U12399,14,two_year,premium,81.1,0,1,9,0
U12400,14,monthly,standard,52.2,0,1,33,1
U12401,35,one_year,premium,51.74,1,0,11,0
U12402,70,monthly,basic,37.8,0,1,9,0
U12403,9,monthly,standard,78.48,1,0,14,0
U12404,10,monthly,standard,15.0,1,1,7,1
U12405,53,monthly,premium,15.0,1,1,2,0
U12406,70,monthly,standard,55.97,0,1,13,0
U12407,20,monthly,basic,80.31,0,1,23,0
U12408,57,monthly,standard,65.46,1,0,4,0
U12409,31,two_year,standard,37.34,4,1,14,0
U12410,67,two_year,basic,61.66,2,0,26,0
U12411,32,monthly,basic,53.09,0,1,12,0
U12412,11,monthly,standard,58.14,2,0,4,1
U12413,28,one_year,basic,95.31,2,0,7,0
U12414,12,monthly,premium,85.85,0,1,4,1
U12415,32,monthly,standard,71.7,1,1,5,1
U12416,4,monthly,standard,65.87,0,0,21,0
U12417,43,one_year,standard,68.45,1,1,4,0
U12418,36,monthly,basic,74.88,1,0,20,0
U12419,22,two_year,standard,63.9,1,0,7,0
U12420,60,monthly,standard,98.92,3,0,1,0
U12421,26,one_year,standard,30.6,1,1,6,0
U12422,67,one_year,basic,57.94,1,1,6,0
U12423,11,monthly,basic,24.84,3,1,9,1
U12424,52,monthly,basic,97.98,1,1,13,0
U12425,14,monthly,basic,32.88,2,1,7,0
U12426,37,monthly,basic,83.5,0,1,24,0
U12427,9,monthly,basic,80.44,1,0,23,0
U12428,50,monthly,standard,47.78,0,0,4,0
U12429,26,monthly,standard,78.66,2,0,8,1
U12430,30,two_year,premium,65.39,0,0,9,0
U12431,9,two_year,standard,68.99,2,1,10,0
U12432,18,two_year,standard,63.62,2,1,7,0
U12433,15,monthly,standard,55.16,2,0,10,1
U12434,13,one_year,standard,30.2,1,0,0,0
U12435,66,monthly,standard,96.38,3,1,7,1
U12436,37,monthly,basic,37.55,1,0,4,0
U12437,43,monthly,standard,78.11,0,1,4,0
U12438,59,two_year,basic,106.42,2,0,5,0
U12439,50,monthly,basic,48.56,1,0,9,0
U12440,64,monthly,premium,78.82,3,1,8,1
U12441,59,one_year,standard,95.6,0,1,21,0
U12442,49,two_year,basic,52.32,1,1,22,0
U12443,12,monthly,basic,83.33,1,0,4,1
U12444,3,monthly,basic,,0,1,12,0
U12445,25,two_year,premium,67.81,2,0,27,0
U12446,34,monthly,standard,50.1,2,1,18,0
U12447,33,monthly,premium,47.66,0,0,7,0
U12448,70,monthly,basic,59.32,0,1,13,0
U12449,64,monthly,standard,65.17,1,1,13,0
U12450,36,monthly,basic,66.35,2,0,15,0
U12451,46,one_year,basic,82.07,1,0,28,0
U12452,1,one_year,basic,88.93,0,1,10,0
U12453,56,one_year,standard,44.54,3,1,7,0
U12454,27,one_year,standard,38.59,1,0,16,0
U12455,40,two_year,standard,56.84,1,1,6,0
U12456,47,monthly,basic,47.82,0,0,8,0
U12457,24,one_year,basic,83.94,1,1,8,0
U12458,57,monthly,standard,32.18,0,0,12,0
U12459,39,monthly,basic,83.9,1,0,3,1
U12460,63,one_year,standard,50.05,0,0,14,0
U12461,20,one_year,standard,53.41,1,1,5,0
U12462,21,monthly,basic,55.56,1,1,22,0
U12463,54,monthly,premium,71.94,1,1,11,0
U12464,50,two_year,basic,57.98,4,1,10,0
U12465,47,one_year,basic,61.28,0,0,9,0
U12466,65,monthly,basic,54.65,1,0,8,0
U12467,23,monthly,standard,44.43,2,1,3,0
U12468,1,two_year,standard,55.37,1,0,12,0
U12469,46,one_year,basic,51.55,2,0,2,0
U12470,22,monthly,basic,38.48,1,0,5,0
U12471,14,two_year,basic,127.19,0,1,8,0
U12472,42,two_year,standard,,3,1,6,0
U12473,58,one_year,standard,90.62,0,0,7,0
U12474,49,monthly,standard,64.01,0,0,33,0
U12475,12,monthly,premium,86.9,1,1,23,1
U12476,3,two_year,standard,72.38,1,0,15,0
U12477,37,one_year,premium,34.33,2,0,38,0
U12478,66,monthly,basic,94.65,1,0,9,0
U12479,29,monthly,standard,15.0,1,0,21,0
U12480,16,monthly,standard,89.49,0,1,17,0
U12481,7,monthly,basic,89.76,1,1,9,0
U12482,12,monthly,premium,66.07,1,1,13,1
U12483,37,monthly,premium,59.7,2,0,5,0
U12484,53,monthly,basic,82.82,0,1,17,0
U12485,2,monthly,standard,71.7,1,0,5,1
U12486,29,monthly,premium,54.26,0,1,5,0
U12487,2,monthly,basic,18.6,2,0,4,0
U12488,8,monthly,standard,73.29,4,1,4,1
U12489,20,two_year,standard,73.77,1,1,8,0
U12490,67,monthly,premium,28.44,3,0,10,0
U12491,64,one_year,standard,41.31,2,0,27,0
U12492,59,monthly,standard,37.5,1,0,15,0
U12493,2,monthly,standard,43.62,1,1,12,1
U12494,13,one_year,basic,50.22,2,0,3,0
U12495,12,monthly,basic,45.1,2,0,7,0
U12496,39,monthly,standard,88.94,2,0,37,0
U12497,19,two_year,basic,71.82,1,1,24,0
U12498,23,monthly,premium,55.45,1,0,12,1
U12499,49,monthly,basic,44.65,2,1,5,0
U12500,53,monthly,basic,41.72,1,0,12,0
U12501,44,monthly,standard,64.11,3,1,11,0
U12502,61,one_year,basic,107.49,1,0,12,0
U12503,65,two_year,standard,82.47,0,1,16,0
U12504,9,monthly,standard,41.31,0,1,7,1
U12505,34,monthly,basic,77.23,2,0,35,0
U12506,71,monthly,standard,75.01,2,1,11,0
U12507,29,monthly,standard,62.09,2,1,6,0
U12508,38,monthly,basic,63.67,2,0,13,0
U12509,67,one_year,standard,25.06,0,1,20,0
U12510,54,one_year,standard,40.22,1,1,9,0
U12511,31,two_year,premium,91.45,1,1,17,0
U12512,13,monthly,standard,46.16,0,0,24,0
U12513,15,monthly,standard,83.36,1,0,8,1
U12514,61,one_year,premium,84.61,0,1,5,0
U12515,12,two_year,basic,98.82,1,0,9,0
U12516,42,monthly,basic,77.96,0,1,27,0
U12517,13,one_year,premium,40.4,1,1,7,0
U12518,63,monthly,standard,55.47,3,1,9,0
U12519,39,monthly,basic,76.52,1,0,9,0
U12520,33,monthly,basic,68.88,4,0,14,1
U12521,28,monthly,basic,74.46,0,0,3,0
U12522,50,one_year,standard,69.33,0,0,18,0
U12523,4,one_year,standard,54.97,1,0,4,0
U12524,42,monthly,standard,58.39,1,1,19,0
U12525,29,monthly,standard,35.51,1,1,17,0
U12526,9,two_year,basic,25.35,0,1,15,0
U12527,3,monthly,standard,74.18,0,0,19,1
U12528,53,monthly,standard,83.54,2,0,3,0
U12529,51,two_year,basic,100.37,0,1,7,0
U12530,42,two_year,basic,31.03,2,1,7,0
U12531,47,monthly,standard,70.91,1,1,2,0
U12532,37,two_year,premium,24.26,0,0,16,0
U12533,53,two_year,premium,56.72,2,0,3,0
U12534,45,monthly,basic,15.0,2,1,18,0
U12535,64,monthly,premium,94.88,3,0,9,0
U12536,25,two_year,basic,74.17,0,0,19,0
U12537,49,monthly,standard,47.48,1,0,19,0
U12538,44,one_year,premium,57.73,1,1,8,0
U12539,6,one_year,standard,51.56,0,0,1,0
U12540,21,monthly,standard,95.03,1,0,14,0
U12541,9,one_year,standard,63.94,3,0,22,0
U12542,28,monthly,standard,59.9,2,0,26,0
U12543,57,monthly,basic,82.66,0,1,9,0
U12544,24,one_year,standard,36.04,2,0,9,0
U12545,31,two_year,premium,76.43,0,1,17,0
U12546,39,monthly,standard,59.13,0,0,11,0
U12547,66,monthly,standard,55.59,2,1,14,0
U12548,26,two_year,basic,67.81,2,1,4,0
U12549,5,monthly,premium,47.0,0,1,4,0
U12550,29,monthly,standard,53.9,1,0,10,0
U12551,62,one_year,premium,89.28,0,0,2,0
U12552,17,monthly,standard,77.84,1,0,7,0
U12553,4,monthly,standard,15.0,0,1,8,0
U12554,3,monthly,basic,43.43,2,0,6,0
U12555,55,monthly,standard,94.55,0,1,11,0
U12556,69,monthly,standard,56.33,0,0,9,0
U12557,21,two_year,basic,76.68,1,1,28,0
U12558,53,one_year,basic,86.88,0,1,12,0
U12559,48,monthly,standard,88.73,1,0,12,1
U12560,13,one_year,basic,83.92,1,1,21,0
U12561,2,two_year,basic,69.57,0,1,9,0
U12562,68,two_year,basic,51.18,0,0,15,0
U12563,14,monthly,standard,57.71,2,1,22,1
U12564,45,monthly,standard,123.52,0,0,6,0
U12565,49,two_year,standard,92.61,0,1,6,0
U12566,27,one_year,standard,98.21,3,1,1,0
U12567,20,one_year,standard,43.62,0,0,26,0
U12568,40,monthly,standard,56.9,1,1,25,0
U12569,7,monthly,standard,53.35,1,0,12,1
U12570,27,two_year,basic,45.23,1,0,8,0
U12571,30,monthly,standard,31.38,1,1,6,0
U12572,7,monthly,basic,78.14,1,0,12,1
U12573,51,one_year,standard,52.42,0,0,12,0
U12574,70,one_year,basic,33.33,1,1,13,0
U12575,34,one_year,basic,49.66,3,1,33,0
U12576,51,one_year,premium,84.91,1,0,2,0
U12577,5,two_year,standard,61.59,2,0,3,0
U12578,25,monthly,standard,62.65,0,1,11,1
U12579,70,monthly,standard,23.39,1,1,18,0
U12580,38,two_year,premium,62.21,0,0,3,0
U12581,3,monthly,standard,93.88,0,0,8,0
U12582,1,monthly,standard,69.31,5,0,14,1
U12583,42,monthly,basic,75.99,1,1,10,0
U12584,45,one_year,standard,15.0,2,0,14,0
U12585,33,one_year,standard,62.5,1,0,5,0
U12586,22,one_year,standard,29.6,2,0,8,0
U12587,42,monthly,standard,57.55,0,0,10,1
U12588,3,two_year,standard,47.97,1,0,11,0
U12589,59,monthly,standard,40.51,0,0,11,0
U12590,45,monthly,premium,50.94,2,0,5,0
U12591,35,monthly,basic,53.99,3,0,6,1
U12592,23,one_year,basic,89.91,0,0,5,0
U12593,6,monthly,premium,66.58,1,0,1,1
U12594,49,one_year,premium,47.09,2,0,3,0
U12595,49,two_year,basic,31.48,0,1,10,0
U12596,56,two_year,basic,80.42,1,1,10,0
U12597,18,one_year,standard,43.64,0,0,6,0
U12598,46,monthly,basic,123.02,1,1,28,0
U12599,33,one_year,premium,106.72,3,0,20,0
U12600,62,monthly,premium,111.92,0,1,14,1
U12601,11,two_year,premium,75.35,0,0,15,0
U12602,42,two_year,basic,93.5,0,1,11,0
U12603,12,monthly,basic,23.53,1,1,16,0
U12604,33,two_year,standard,78.01,3,0,10,0
U12605,31,one_year,premium,62.34,1,1,8,0
U12606,52,two_year,premium,63.55,4,1,4,0
U12607,21,monthly,basic,42.45,1,1,25,0
U12608,10,monthly,standard,63.99,1,0,7,0
U12609,19,one_year,basic,112.67,2,1,3,0
U12610,31,monthly,premium,83.63,0,1,3,0
U12611,67,monthly,basic,67.84,0,0,12,0
U12612,30,two_year,standard,81.18,3,1,2,1
U12613,45,two_year,standard,75.51,1,0,19,0
U12614,3,monthly,standard,41.96,0,1,1,1
U12615,11,two_year,basic,74.61,1,1,3,0
U12616,4,two_year,standard,92.27,1,1,5,0
U12617,3,two_year,basic,15.0,1,0,19,0
U12618,41,one_year,basic,30.35,1,1,17,0
U12619,4,one_year,basic,117.35,3,0,12,1
U12620,35,two_year,standard,85.55,0,0,3,0
U12621,17,monthly,standard,51.88,0,0,9,0
U12622,15,two_year,basic,31.87,1,0,2,0
U12623,54,one_year,basic,66.1,3,0,9,0
U12624,56,monthly,premium,62.22,0,1,3,0
U12625,55,monthly,basic,107.13,0,1,4,0
U12626,54,monthly,basic,22.37,0,0,16,0
U12627,41,one_year,standard,49.28,0,0,13,0
U12628,17,two_year,standard,102.24,0,1,5,0
U12629,24,monthly,standard,104.62,1,1,12,0
U12630,41,monthly,standard,65.88,2,0,26,0
U12631,60,one_year,premium,49.08,1,1,10,0
U12632,20,two_year,premium,65.19,0,0,11,0
U12633,48,two_year,standard,63.31,1,0,10,0
U12634,33,two_year,standard,73.49,1,0,13,0
U12635,34,monthly,standard,59.05,0,1,2,1
U12636,11,monthly,basic,68.93,0,0,16,0
U12637,42,monthly,basic,54.39,4,1,8,0
U12638,33,one_year,standard,78.72,1,0,18,0
U12639,64,monthly,premium,87.17,1,1,43,0
U12640,16,monthly,standard,73.52,0,1,9,0
U12641,29,one_year,standard,72.8,5,1,1,1
U12642,71,two_year,premium,89.1,2,1,11,0
U12643,59,one_year,standard,69.12,2,0,17,0
U12644,41,monthly,standard,95.48,0,1,41,0
U12645,64,one_year,standard,31.18,0,1,12,0
U12646,38,monthly,premium,43.16,1,1,5,0
U12647,2,monthly,premium,93.41,0,0,22,0
U12648,65,monthly,standard,89.08,3,0,3,1
U12649,30,monthly,premium,83.64,0,1,3,0
U12650,32,monthly,standard,88.32,3,1,4,0
U12651,55,monthly,premium,63.05,1,0,10,0
U12652,41,two_year,standard,89.84,0,1,9,0
U12653,25,monthly,premium,,1,0,6,0
U12654,60,one_year,standard,25.16,1,1,10,0
U12655,9,monthly,basic,50.33,2,1,15,1
U12656,32,monthly,standard,66.24,1,0,12,0
U12657,44,monthly,premium,15.0,2,1,9,0
U12658,67,one_year,standard,82.26,2,0,18,0
U12659,63,two_year,premium,69.41,0,1,24,0
U12660,11,one_year,premium,47.0,1,1,11,0
U12661,22,monthly,standard,53.87,2,1,12,0
U12662,4,one_year,basic,77.69,2,0,27,0
U12663,52,monthly,standard,85.07,3,0,7,0
U12664,57,two_year,basic,31.83,3,1,4,0
U12665,64,one_year,standard,80.02,2,0,9,0
U12666,27,two_year,basic,58.66,1,1,7,0
U12667,37,one_year,standard,59.83,2,0,9,0
U12668,40,monthly,premium,40.51,3,1,14,0
U12669,57,one_year,basic,73.9,4,1,14,1
U12670,3,one_year,standard,27.09,2,0,17,0
U12671,36,two_year,basic,62.86,1,0,28,0
U12672,4,two_year,basic,70.46,0,0,10,0
U12673,33,monthly,standard,18.36,0,0,26,0
U12674,29,monthly,basic,81.59,2,1,36,0
U12675,42,one_year,standard,97.05,0,1,4,0
U12676,52,one_year,premium,109.92,0,1,8,0
U12677,29,two_year,basic,78.19,2,1,15,0
U12678,67,two_year,standard,56.39,3,1,2,1
U12679,56,monthly,standard,43.0,1,0,2,1
U12680,30,monthly,standard,58.21,2,1,3,0
U12681,45,one_year,standard,78.72,1,1,32,0
U12682,63,two_year,standard,46.23,2,0,10,0
U12683,45,monthly,basic,71.67,3,1,23,0
U12684,43,one_year,standard,89.31,3,0,12,0
U12685,55,monthly,premium,67.29,1,1,6,0
U12686,49,two_year,standard,72.2,1,1,13,0
U12687,27,one_year,basic,73.71,0,0,1,0
U12688,52,monthly,premium,87.43,2,0,10,0
U12689,41,monthly,basic,86.18,2,0,36,0
U12690,38,monthly,premium,75.28,0,1,6,0
U12691,53,monthly,standard,47.72,3,0,6,0
U12692,38,one_year,basic,84.49,1,0,18,0
U12693,59,one_year,standard,72.31,0,0,5,0
U12694,28,one_year,basic,85.85,1,1,19,0
U12695,47,one_year,standard,104.28,0,1,16,0
U12696,65,monthly,basic,50.59,6,0,3,0
U12697,12,monthly,premium,57.56,1,1,13,0
U12698,9,one_year,basic,82.89,1,1,10,0
U12699,35,monthly,basic,63.5,0,0,14,0
U12700,30,one_year,standard,61.25,1,1,9,0
U12701,5,one_year,standard,88.86,2,1,22,0
U12702,61,two_year,basic,43.97,3,0,3,0
U12703,18,monthly,premium,42.52,2,1,16,1
U12704,29,two_year,standard,42.64,0,0,6,0
U12705,10,one_year,standard,92.52,2,0,4,0
U12706,57,monthly,standard,46.8,1,1,11,0
U12707,6,monthly,basic,69.55,0,0,4,1
U12708,13,monthly,basic,66.04,3,1,36,0
U12709,12,monthly,basic,42.86,0,1,4,0
U12710,59,two_year,premium,95.73,1,1,12,0
U12711,9,monthly,premium,75.33,0,1,11,0
U12712,30,two_year,premium,93.22,0,1,21,0
U12713,52,monthly,standard,66.57,1,0,7,0
U12714,18,two_year,basic,83.61,3,1,5,0
U12715,31,monthly,basic,65.94,1,1,12,0
U12716,34,monthly,standard,20.21,1,1,2,0
U12717,24,one_year,standard,87.43,1,1,8,0
U12718,46,monthly,premium,65.26,2,0,10,0
U12719,14,monthly,basic,65.8,1,0,32,0
U12720,10,monthly,basic,73.47,1,0,3,0
U12721,51,monthly,standard,75.76,0,1,8,0
U12722,65,monthly,basic,107.63,1,1,10,0
U12723,26,monthly,basic,65.07,0,0,4,1
U12724,19,two_year,standard,80.31,1,0,20,0
U12725,43,monthly,standard,103.0,1,1,5,0
U12726,67,two_year,premium,69.34,1,0,5,0
U12727,16,monthly,standard,80.69,0,1,43,0
U12728,56,monthly,standard,86.09,4,1,5,0
U12729,6,one_year,standard,36.6,0,0,0,0
U12730,59,monthly,standard,100.24,2,0,15,0
U12731,51,monthly,basic,35.3,1,1,27,0
U12732,31,monthly,standard,41.58,1,0,1,0
U12733,50,one_year,standard,56.69,1,1,33,0
U12734,9,monthly,basic,67.09,0,1,11,0
U12735,50,monthly,premium,66.7,1,0,9,0
U12736,9,monthly,basic,24.66,0,1,13,0
U12737,57,monthly,standard,64.95,0,0,8,0
U12738,19,one_year,standard,,1,0,11,0
U12739,32,monthly,standard,71.19,2,0,55,0
U12740,10,monthly,standard,52.28,0,1,4,0
U12741,16,monthly,standard,70.84,2,1,8,0
U12742,20,one_year,standard,82.74,2,1,17,0
U12743,64,monthly,premium,75.61,1,1,8,0
U12744,28,monthly,standard,53.91,3,1,18,0
U12745,32,two_year,standard,117.94,0,1,6,0
U12746,43,two_year,basic,75.27,0,1,16,0
U12747,60,two_year,standard,75.04,0,1,15,0
U12748,61,one_year,basic,110.12,2,0,11,0
U12749,6,one_year,premium,75.65,2,0,5,0
U12750,1,one_year,basic,79.76,1,0,11,0
U12751,2,monthly,standard,81.42,0,1,13,0
U12752,56,monthly,standard,50.41,3,0,19,1
U12753,9,monthly,premium,68.62,2,0,9,1
U12754,59,one_year,standard,47.79,0,1,16,0
U12755,66,monthly,standard,59.39,0,0,5,0
U12756,60,monthly,basic,39.78,2,0,7,0
U12757,48,monthly,standard,61.46,1,1,18,1
U12758,49,one_year,basic,112.5,1,1,20,0
U12759,49,monthly,basic,42.23,4,1,5,0
U12760,1,monthly,basic,88.17,1,1,17,1
U12761,58,monthly,premium,87.98,1,1,19,0
U12762,11,monthly,standard,66.65,0,0,20,1
U12763,69,monthly,basic,31.1,0,0,7,0
U12764,23,one_year,basic,81.11,3,1,13,0
U12765,32,two_year,standard,53.46,2,1,20,0
U12766,46,one_year,standard,,2,0,16,0
U12767,8,monthly,standard,49.76,1,1,4,1
U12768,29,two_year,basic,40.04,1,0,2,0
U12769,52,monthly,basic,15.0,0,0,5,0
U12770,2,monthly,basic,64.32,1,0,24,0
U12771,59,monthly,premium,78.76,1,1,20,0
U12772,31,monthly,basic,79.76,4,1,10,0
U12773,49,monthly,basic,77.46,2,1,11,0
U12774,9,monthly,basic,29.54,0,0,4,0
U12775,14,one_year,basic,65.57,1,0,29,0
U12776,50,two_year,standard,106.27,4,0,7,0
U12777,51,two_year,premium,87.01,2,1,7,0
U12778,70,monthly,basic,59.74,2,1,14,0
U12779,38,monthly,basic,90.02,2,0,8,0
U12780,64,two_year,basic,98.64,0,0,4,0
U12781,53,monthly,standard,66.94,3,1,6,0
U12782,63,monthly,premium,28.6,1,0,15,1
U12783,47,two_year,basic,30.6,0,0,13,0
U12784,62,monthly,standard,80.33,1,1,8,0
U12785,66,one_year,premium,52.93,3,1,21,0
U12786,12,two_year,premium,67.69,1,0,5,0
U12787,18,monthly,basic,34.16,4,0,7,0
U12788,66,two_year,standard,56.07,3,0,13,0
U12789,26,monthly,standard,47.28,3,0,11,0
U12790,8,monthly,basic,23.78,0,0,27,0
