order_id,order_date,customer_id,country,category,unit_price,quantity,status
O103306,2025-02-24,C2465,DE,Books,27.4,3,delivered
O104720,2025-02-24,C2568,CH,Home,49.97,3,returned
O103901,2025-02-25,C1139,CH,Home,30.74,3,delivered
O103342,2025-02-25,C1853,DE,Fashion,32.24,1,delivered
O104619,2025-02-25,C1859,CH,Home,52.63,3,delivered
O101666,2025-02-25,C2078,CH,Books,8.77,3,delivered
O101914,2025-02-25,C2366,DE,Sports,82.25,1,delivered
O103384,2025-02-25,C2340,DE,Sports,46.12,1,delivered
O100117,2025-02-25,C1103,DE,Home,159.31,3,delivered
O102664,2025-02-25,C1840,CH,Fashion,53.66,1,delivered
O101943,2025-02-25,C2187,DE,Books,36.05,1,delivered
O100100,2025-02-25,C1203,CH,Home,50.04,2,delivered
O103023,2025-02-25,C1065,CH,Fashion,39.45,3,delivered
O103667,2025-02-25,C2429,DE,Fashion,32.58,2,delivered
O103297,2025-02-26,C2700,CH,Fashion,34.47,3,delivered
O100403,2025-02-26,C1228,DE,Fashion,27.08,1,delivered
O101657,2025-02-26,C1947,DE,Home,60.31,3,delivered
O103470,2025-02-26,C1809,DE,Fashion,70.0,2,delivered
O100254,2025-02-26,C1629,FR,Electronics,250.57,3,returned
O103664,2025-02-26,C2024,CH,Fashion,39.66,2,delivered
O101922,2025-02-26,C2781,CH,Sports,198.55,3,delivered
O101548,2025-02-26,C2794,CH,Home,173.64,1,delivered
O101494,2025-02-26,C2362,DE,Home,71.48,3,delivered
O102548,2025-02-26,C2385,CH,Home,89.19,3,delivered
O101627,2025-02-26,C1990,AT,Electronics,367.96,3,delivered
O104088,2025-02-27,C1948,CH,Books,27.01,2,delivered
O100614,2025-02-27,C2378,CH,Electronics,427.83,1,delivered
O102300,2025-02-27,C1902,DE,Fashion,32.26,2,delivered
O104183,2025-02-27,C2762,AT,Home,21.87,2,delivered
O104150,2025-02-27,C2563,CH,Home,39.95,2,delivered
O102503,2025-02-27,C1989,IT,Sports,127.15,1,delivered
O101979,2025-02-27,C2557,CH,Sports,90.55,3,delivered
O100829,2025-02-27,C2042,CH,Books,15.16,2,delivered
O104335,2025-02-27,C2473,DE,Home,82.83,1,delivered
O100145,2025-02-27,C1136,CH,Sports,77.91,2,delivered
O102403,2025-02-27,C1108,DE,Electronics,105.52,1,delivered
O101227,2025-02-28,C2002,DE,Fashion,25.8,2,delivered
O101497,2025-02-28,C2738,IT,Electronics,176.12,1,delivered
O103867,2025-02-28,C1641,FR,Home,143.34,2,delivered
O104428,2025-02-28,C1665,CH,Electronics,2086.02,1,delivered
O100460,2025-02-28,C1970,FR,Fashion,36.38,1,delivered
O103976,2025-02-28,C1675,CH,Electronics,76.49,1,delivered
O103612,2025-03-01,C1441,IT,Sports,95.75,2,delivered
O103120,2025-03-01,C2094,DE,Fashion,59.94,3,delivered
O103961,2025-03-01,C2239,CH,Fashion,20.87,2,delivered
O103425,2025-03-01,C2557,DE,Books,17.8,1,delivered
O100340,2025-03-01,C2746,DE,Books,12.29,1,delivered
O100337,2025-03-01,C2131,CH,Books,14.44,1,delivered
O103640,2025-03-01,C2071,DE,Sports,82.03,3,delivered
O103280,2025-03-01,C1073,CH,Electronics,65.87,2,delivered
O104424,2025-03-02,C1697,IT,Fashion,37.9,2,delivered
O100957,2025-03-02,C1788,FR,Home,60.25,1,delivered
O100784,2025-03-02,C2689,FR,Fashion,71.98,2,delivered
O103933,2025-03-02,C2279,CH,Home,38.02,3,delivered
O101639,2025-03-02,C2244,DE,Books,26.79,3,delivered
O104152,2025-03-03,C2161,IT,Books,21.17,3,returned
O100356,2025-03-03,C1647,FR,Sports,41.09,2,delivered
O102044,2025-03-03,C2406,CH,Sports,81.26,1,delivered
O104030,2025-03-03,C2062,FR,Home,75.2,2,returned
O100884,2025-03-03,C1181,DE,Home,32.36,1,delivered
O103675,2025-03-03,C2283,FR,Books,12.75,2,delivered
O104769,2025-03-03,C1286,AT,Fashion,45.08,2,delivered
O103005,2025-03-04,C1353,DE,Home,22.78,2,delivered
O103406,2025-03-04,C1968,DE,Sports,141.91,2,delivered
O101016,2025-03-04,C2335,CH,Electronics,170.92,1,delivered
O103151,2025-03-04,C2787,IT,Books,23.18,1,cancelled
O104909,2025-03-04,C1036,DE,Electronics,811.84,2,delivered
O103246,2025-03-04,C1826,FR,Electronics,121.48,3,delivered
O101839,2025-03-04,C1171,DE,Fashion,65.93,2,delivered
O101608,2025-03-04,C1074,DE,Books,24.4,3,delivered
O104438,2025-03-05,C1293,CH,Sports,53.34,2,delivered
O102840,2025-03-05,C2427,CH,Fashion,60.54,3,delivered
O101332,2025-03-05,C2121,DE,Fashion,36.89,3,delivered
O104093,2025-03-05,C2432,DE,Sports,52.38,3,delivered
O101071,2025-03-05,C1100,DE,Sports,12.22,3,delivered
O103928,2025-03-05,C1832,DE,Home,38.76,1,delivered
O104579,2025-03-05,C1481,DE,Fashion,25.12,1,cancelled
O103897,2025-03-05,C2293,AT,Fashion,52.07,1,delivered
O104324,2025-03-05,C1520,DE,Home,63.94,3,delivered
O102397,2025-03-05,C2536,CH,Sports,111.4,2,delivered
O104340,2025-03-05,C2222,AT,Sports,20.73,3,delivered
O102950,2025-03-05,C2229,CH,Home,33.46,3,delivered
O102348,2025-03-05,C1220,DE,Electronics,228.57,2,delivered
O102290,2025-03-06,C2694,DE,Fashion,58.9,2,delivered
O103115,2025-03-06,C1854,CH,Fashion,36.69,1,delivered
O101509,2025-03-06,C1524,IT,Home,49.44,1,delivered
O100753,2025-03-06,C2776,CH,Electronics,103.13,2,returned
O102190,2025-03-06,C1836,FR,Fashion,36.33,3,delivered
O101238,2025-03-06,C1306,CH,Fashion,36.98,2,delivered
O104246,2025-03-07,C1581,IT,Fashion,19.67,1,delivered
O102188,2025-03-07,C2218,CH,Fashion,66.31,1,delivered
O103925,2025-03-07,C1840,DE,Books,12.57,2,cancelled
O103138,2025-03-07,C1043,FR,Home,53.93,2,delivered
O100872,2025-03-07,C1893,FR,Home,57.73,1,delivered
O103013,2025-03-07,C2374,FR,Fashion,57.38,3,delivered
O104108,2025-03-08,C1281,DE,Home,127.1,2,delivered
O101081,2025-03-08,C1147,CH,Sports,43.34,3,delivered
O104972,2025-03-08,C2124,CH,Sports,58.77,2,delivered
O101097,2025-03-08,C1803,DE,Home,50.54,2,delivered
O102538,2025-03-08,C1337,DE,Home,60.76,2,delivered
O100176,2025-03-08,C2577,CH,Fashion,46.03,2,delivered
O104623,2025-03-08,C2736,AT,Fashion,56.62,3,delivered
O102160,2025-03-08,C2399,AT,Sports,42.43,2,cancelled
O104082,2025-03-08,C1612,AT,Fashion,63.49,2,delivered
O103066,2025-03-09,C1282,IT,Sports,37.24,1,delivered
O104212,2025-03-09,C1645,FR,Home,30.56,2,delivered
O102852,2025-03-09,C1270,FR,Home,66.42,1,delivered
O100260,2025-03-09,C2677,DE,Fashion,33.48,3,delivered
O100397,2025-03-09,C2660,FR,Fashion,38.13,2,delivered
O101373,2025-03-10,C1265,CH,Electronics,93.32,1,delivered
O101120,2025-03-10,C1282,DE,Fashion,49.2,1,delivered
O103193,2025-03-10,C1760,FR,Electronics,322.7,1,delivered
O104440,2025-03-10,C2470,DE,Books,13.99,3,delivered
O101022,2025-03-10,C2562,IT,Fashion,35.8,3,delivered
O101321,2025-03-10,C2107,DE,Home,96.93,1,delivered
O101643,2025-03-10,C2598,FR,Sports,55.58,2,cancelled
O104360,2025-03-10,C1367,DE,Home,48.46,1,delivered
O104856,2025-03-11,C1155,CH,Books,5.25,3,delivered
O101337,2025-03-11,C1609,CH,Home,62.54,1,cancelled
O104687,2025-03-11,C1760,CH,Books,12.73,2,delivered
O102754,2025-03-11,C1594,CH,Sports,85.99,1,cancelled
O102715,2025-03-11,C2335,CH,Fashion,63.69,2,delivered
O103991,2025-03-11,C1824,AT,Home,50.11,3,delivered
O101116,2025-03-11,C2378,CH,Home,41.89,2,delivered
O101263,2025-03-12,C2352,CH,Fashion,52.53,3,delivered
O102111,2025-03-12,C2149,DE,Fashion,24.68,1,delivered
O100724,2025-03-12,C2096,IT,Sports,42.33,1,delivered
O101748,2025-03-12,C2670,CH,Books,24.46,3,delivered
O103699,2025-03-12,C1985,CH,Fashion,57.0,1,delivered
O102746,2025-03-12,C1576,FR,Home,31.31,2,delivered
O103769,2025-03-13,C1875,AT,Home,120.91,2,delivered
O101203,2025-03-13,C1824,IT,Electronics,404.12,2,delivered
O104194,2025-03-13,C1864,CH,Home,89.72,1,delivered
O102819,2025-03-13,C1509,FR,Home,64.08,3,cancelled
O102466,2025-03-13,C2468,IT,Books,16.5,2,delivered
O104938,2025-03-13,C2500,DE,Books,23.89,3,delivered
O102834,2025-03-13,C1800,DE,Books,10.45,2,delivered
O100376,2025-03-13,C2748,DE,Books,11.83,3,cancelled
O104147,2025-03-13,C2466,DE,Fashion,84.61,1,delivered
O104861,2025-03-13,C2094,CH,Electronics,327.07,1,delivered
O100910,2025-03-13,C1458,FR,Fashion,102.76,3,delivered
O103420,2025-03-13,C2606,AT,Electronics,155.33,3,delivered
O100263,2025-03-13,C1785,CH,Electronics,194.1,3,delivered
O102931,2025-03-13,C1317,CH,Sports,55.12,3,delivered
O100243,2025-03-13,C1966,DE,Home,26.0,2,delivered
O100935,2025-03-13,C2516,CH,Books,26.87,2,delivered
O104988,2025-03-14,C1398,FR,Books,23.17,3,delivered
O101660,2025-03-14,C2289,CH,Fashion,31.33,2,delivered
O102275,2025-03-14,C1876,FR,Sports,89.92,2,delivered
O102833,2025-03-14,C2112,CH,Fashion,17.82,2,delivered
O100527,2025-03-14,C2573,DE,Fashion,65.44,2,delivered
O102669,2025-03-14,C2324,DE,Home,23.07,2,returned
O100422,2025-03-14,C1866,DE,Fashion,32.5,1,returned
O104633,2025-03-14,C2401,DE,Fashion,84.89,1,delivered
O103583,2025-03-14,C2577,FR,Fashion,14.69,1,delivered
O101703,2025-03-14,C1768,IT,Books,23.65,2,returned
O101286,2025-03-14,C2642,FR,Fashion,40.61,3,delivered
O104942,2025-03-14,C1558,DE,Home,16.66,1,delivered
O103902,2025-03-15,C1547,DE,Books,19.09,2,delivered
O104707,2025-03-15,C1361,DE,Books,24.41,3,delivered
O103314,2025-03-15,C1543,IT,Books,25.91,3,delivered
O103911,2025-03-15,C2350,IT,Sports,176.54,2,delivered
O101856,2025-03-15,C1065,FR,Home,69.02,3,delivered
O103621,2025-03-15,C1892,DE,Electronics,104.86,1,delivered
O103692,2025-03-15,C1708,CH,Fashion,37.9,1,cancelled
O101479,2025-03-15,C1396,CH,Sports,15.97,2,returned
O100936,2025-03-15,C2177,CH,Electronics,290.54,2,returned
O102486,2025-03-16,C2644,AT,Fashion,19.15,2,delivered
O100445,2025-03-16,C2121,DE,Electronics,250.04,3,delivered
O103169,2025-03-16,C1071,DE,Home,31.11,2,delivered
O101834,2025-03-16,C1593,DE,Home,108.97,1,delivered
O104444,2025-03-16,C2317,CH,Fashion,57.6,3,delivered
O104586,2025-03-16,C1440,CH,Home,81.02,2,delivered
O104267,2025-03-17,C1448,AT,Fashion,40.3,3,returned
O102393,2025-03-17,C1084,AT,Home,82.42,2,delivered
O100739,2025-03-17,C1501,FR,Electronics,94.34,1,delivered
O101989,2025-03-17,C1800,CH,Fashion,49.83,1,delivered
O102116,2025-03-17,C1046,CH,Home,34.0,3,delivered
O101465,2025-03-17,C2211,FR,Fashion,49.7,1,delivered
O101481,2025-03-17,C1575,AT,Home,33.35,3,returned
O101951,2025-03-17,C2623,IT,Home,71.88,3,delivered
O102531,2025-03-17,C1828,DE,Sports,65.19,2,delivered
O103564,2025-03-17,C1017,FR,Electronics,130.34,3,delivered
O100906,2025-03-18,C1809,DE,Sports,168.26,2,delivered
O102674,2025-03-18,C1447,DE,Fashion,37.31,1,delivered
O101492,2025-03-18,C1982,CH,Books,32.96,2,returned
O103160,2025-03-18,C1581,DE,Sports,38.65,2,delivered
O103923,2025-03-18,C2048,DE,Home,78.82,1,delivered
O101849,2025-03-18,C1608,AT,Fashion,75.99,-1,cancelled
O101667,2025-03-18,C1775,FR,Books,32.31,3,delivered
O100714,2025-03-18,C2401,FR,Home,115.9,3,delivered
O104677,2025-03-18,C1557,IT,Home,41.57,2,delivered
O104023,2025-03-18,C1336,CH,Home,29.99,1,delivered
O101128,2025-03-19,C1942,IT,Books,12.06,1,delivered
O102623,2025-03-19,C2721,AT,Sports,62.69,2,delivered
O101446,2025-03-19,C1195,AT,Home,36.23,2,returned
O102967,2025-03-19,C1963,CH,Fashion,37.74,3,delivered
O101585,2025-03-19,C1883,IT,Fashion,38.61,1,delivered
O103513,2025-03-19,C2377,FR,Sports,75.39,1,cancelled
O103773,2025-03-19,C1789,DE,Electronics,66.88,2,delivered
O100436,2025-03-19,C1979,CH,Home,43.23,1,delivered
O104137,2025-03-19,C1672,CH,Home,109.13,3,delivered
O104585,2025-03-19,C2620,DE,Home,86.69,1,delivered
O100127,2025-03-20,C2136,DE,Sports,129.39,3,delivered
O100575,2025-03-20,C2114,DE,Home,153.69,2,delivered
O102490,2025-03-20,C2387,DE,Books,16.87,3,returned
O102541,2025-03-20,C2541,AT,Home,21.97,1,delivered
O101317,2025-03-20,C1077,DE,Fashion,70.68,3,delivered
O102659,2025-03-21,C2560,CH,Fashion,46.15,3,delivered
O100695,2025-03-21,C1457,FR,Electronics,299.72,1,delivered
O101970,2025-03-21,C2368,DE,Home,36.06,3,delivered
O103357,2025-03-21,C1852,DE,Books,17.36,3,delivered
O100643,2025-03-21,C1878,CH,Books,21.97,1,delivered
O100760,2025-03-21,C1893,AT,Sports,53.05,1,delivered
O100059,2025-03-21,C1700,DE,Sports,149.2,1,delivered
O101807,2025-03-21,C1182,FR,Sports,156.57,1,delivered
O100001,2025-03-21,C1559,CH,Sports,93.62,1,delivered
O101360,2025-03-22,C1904,IT,Home,85.13,2,delivered
O101064,2025-03-22,C2714,CH,Electronics,104.17,3,delivered
O100322,2025-03-22,C1815,DE,Fashion,43.53,2,delivered
O101944,2025-03-22,C1131,CH,Fashion,43.75,3,delivered
O100015,2025-03-22,C1847,IT,Sports,148.15,3,delivered
O102611,2025-03-22,C2372,FR,Sports,63.34,1,returned
O102726,2025-03-23,C1685,DE,Fashion,59.18,3,cancelled
O104724,2025-03-23,C2735,DE,Sports,258.02,2,delivered
O101344,2025-03-23,C1862,DE,Electronics,172.81,2,delivered
O102966,2025-03-23,C2455,CH,Fashion,34.99,3,delivered
O104866,2025-03-23,C2674,DE,Electronics,260.46,3,delivered
O102922,2025-03-23,C1740,FR,Sports,81.67,3,delivered
O103211,2025-03-23,C1803,DE,Electronics,140.02,2,delivered
O100420,2025-03-23,C2536,DE,Books,14.34,3,cancelled
O103546,2025-03-23,C1201,DE,Fashion,39.11,3,cancelled
O100255,2025-03-23,C1734,AT,Home,53.89,2,delivered
O104284,2025-03-23,C1715,CH,Fashion,18.27,1,delivered
O102426,2025-03-23,C2386,DE,Home,39.29,2,delivered
O103232,2025-03-24,C2726,CH,Home,76.61,2,returned
O100000,2025-03-24,C2735,FR,Sports,258.61,2,delivered
O104169,2025-03-24,C1530,CH,Home,49.78,1,delivered
O104839,2025-03-24,C2251,DE,Sports,181.91,2,cancelled
O103260,2025-03-24,C2566,CH,Sports,47.0,2,delivered
O100795,2025-03-24,C1992,CH,Electronics,185.13,1,delivered
O103944,2025-03-24,C1653,CH,Electronics,182.92,1,delivered
O100454,2025-03-24,C1320,DE,Books,5.71,2,delivered
O101281,2025-03-24,C2641,DE,Fashion,101.9,3,delivered
O102075,2025-03-24,C2207,FR,Electronics,588.0,3,delivered
O102042,2025-03-25,C1931,IT,Books,9.38,3,returned
O101769,2025-03-25,C2521,CH,Sports,68.26,2,delivered
O100423,2025-03-25,C1773,CH,Home,24.58,3,delivered
O103831,2025-03-25,C2495,FR,Electronics,148.77,1,delivered
O103377,2025-03-25,C2385,CH,Home,18.51,3,cancelled
O102096,2025-03-25,C2091,CH,Sports,186.55,3,delivered
O100684,2025-03-25,C2715,FR,Fashion,45.29,2,delivered
O104467,2025-03-25,C2531,DE,Fashion,63.16,3,delivered
O103236,2025-03-25,C2098,AT,Electronics,321.58,1,delivered
O104890,2025-03-25,C2714,AT,Sports,58.52,1,delivered
O100042,2025-03-25,C2087,CH,Home,112.89,3,delivered
O102339,2025-03-25,C2651,FR,Books,18.1,3,delivered
O104066,2025-03-26,C2499,FR,Electronics,303.36,1,delivered
O101590,2025-03-26,C1003,CH,Sports,85.61,2,delivered
O104901,2025-03-26,C1424,DE,Sports,51.53,1,delivered
O103163,2025-03-26,C1926,IT,Electronics,75.03,1,delivered
O102326,2025-03-26,C2132,CH,Fashion,21.38,1,delivered
O104820,2025-03-26,C1866,IT,Electronics,24.25,3,delivered
O101258,2025-03-26,C2342,DE,Fashion,73.71,1,delivered
O104199,2025-03-26,C1373,CH,Home,65.63,2,delivered
O102147,2025-03-27,C2652,CH,Sports,41.25,2,delivered
O100301,2025-03-27,C1790,DE,Fashion,69.35,2,delivered
O100029,2025-03-27,C2520,FR,Fashion,40.56,2,delivered
O101678,2025-03-27,C1621,AT,Home,56.2,3,delivered
O100252,2025-03-27,C1743,AT,Fashion,201.0,3,delivered
O100413,2025-03-27,C1896,FR,Fashion,58.1,1,delivered
O103625,2025-03-27,C1010,DE,Fashion,79.48,3,delivered
O102247,2025-03-28,C1749,CH,Fashion,42.99,3,delivered
O104819,2025-03-28,C2793,CH,Fashion,19.46,3,delivered
O104249,2025-03-28,C2715,DE,Home,104.37,3,delivered
O101049,2025-03-28,C2698,CH,Sports,84.74,3,delivered
O103600,2025-03-28,C1893,DE,Home,44.43,3,delivered
O103586,2025-03-29,C1109,DE,Sports,57.21,2,delivered
O104209,2025-03-29,C2107,AT,Home,56.54,1,delivered
O103558,2025-03-29,C1508,CH,Fashion,72.02,1,delivered
O100134,2025-03-29,C1940,DE,Electronics,74.91,3,delivered
O104617,2025-03-29,C1095,IT,Electronics,723.18,3,returned
O102301,2025-03-29,C2712,AT,Home,46.26,2,returned
O100530,2025-03-29,C1837,IT,Home,78.61,2,delivered
O102257,2025-03-29,C1332,DE,Home,126.31,1,delivered
O102666,2025-03-29,C2454,DE,Electronics,68.25,2,delivered
O103008,2025-03-29,C1936,CH,Electronics,1757.94,1,delivered
O101770,2025-03-30,C2775,DE,Fashion,58.47,3,delivered
O102647,2025-03-30,C2417,CH,Sports,66.66,2,returned
O102431,2025-03-30,C1789,CH,Fashion,35.39,2,delivered
O104553,2025-03-30,C2012,CH,Electronics,24.47,1,delivered
O103745,2025-03-30,C1525,CH,Electronics,53.87,3,delivered
O100218,2025-03-30,C2586,CH,Home,43.99,2,delivered
O104348,2025-03-30,C1714,DE,Books,33.54,2,delivered
O104166,2025-03-31,C1994,FR,Electronics,137.22,3,delivered
O101522,2025-03-31,C2711,DE,Books,18.32,3,delivered
O102251,2025-03-31,C1755,FR,Sports,25.17,1,delivered
O100201,2025-03-31,C1901,DE,Electronics,46.66,2,delivered
O102383,2025-03-31,C1160,AT,Fashion,25.93,1,delivered
O104433,2025-03-31,C2124,CH,Home,44.58,1,delivered
O100281,2025-03-31,C1865,AT,Home,92.28,1,delivered
O101135,2025-03-31,C1571,IT,Fashion,49.41,1,delivered
O100219,2025-03-31,C1484,CH,Electronics,,2,delivered
O103647,2025-04-01,C2027,FR,Sports,105.91,3,delivered
O103698,2025-04-01,C2520,IT,Electronics,375.89,2,cancelled
O100748,2025-04-01,C1131,DE,Books,24.5,2,delivered
O102390,2025-04-01,C2006,CH,Home,37.4,3,delivered
O102567,2025-04-01,C2574,AT,Home,54.85,3,delivered
O104729,2025-04-01,C1441,CH,Fashion,62.26,1,delivered
O102684,2025-04-01,C1872,AT,Electronics,227.24,3,delivered
O100708,2025-04-01,C2230,CH,Electronics,197.99,3,delivered
O102695,2025-04-01,C1418,DE,Home,114.49,3,delivered
O104193,2025-04-01,C1579,CH,Books,15.6,2,cancelled
O102576,2025-04-01,C2383,CH,Electronics,1013.09,3,delivered
O100022,2025-04-01,C1921,FR,Sports,40.08,1,cancelled
O102981,2025-04-02,C1526,DE,Sports,85.21,2,delivered
O101540,2025-04-02,C1100,DE,Books,24.5,2,delivered
O104048,2025-04-02,C2651,FR,Home,53.01,2,delivered
O100071,2025-04-02,C2777,CH,Fashion,79.15,2,delivered
O100009,2025-04-02,C2414,DE,Electronics,47.68,2,delivered
O104841,2025-04-02,C2395,FR,Electronics,19.55,3,delivered
O101676,2025-04-02,C2335,CH,Home,117.48,3,delivered
O103793,2025-04-03,C1696,IT,Electronics,72.55,1,delivered
O100370,2025-04-03,C1817,CH,Fashion,78.54,1,delivered
O100197,2025-04-03,C2511,CH,Electronics,342.39,1,delivered
O103868,2025-04-03,C1501,AT,Fashion,58.5,2,returned
O100828,2025-04-03,C1699,FR,Fashion,65.49,3,delivered
O101626,2025-04-03,C2670,CH,Home,49.47,3,delivered
O101741,2025-04-03,C1650,IT,Books,9.62,3,delivered
O102775,2025-04-04,C1166,DE,Home,16.78,2,delivered
O103576,2025-04-04,C1982,FR,Home,36.81,2,delivered
O102775,2025-04-04,C1166,DE,Home,16.78,2,delivered
O101930,2025-04-04,C1228,DE,Books,10.24,2,delivered
O100937,2025-04-04,C2604,DE,Fashion,62.18,2,delivered
O104770,2025-04-04,C2151,DE,Electronics,252.05,3,delivered
O102048,2025-04-04,C2255,AT,Books,14.93,3,delivered
O100845,2025-04-04,C1956,DE,Sports,123.12,1,delivered
O102063,2025-04-04,C1630,CH,Sports,44.29,1,delivered
O100839,2025-04-05,C1780,AT,Electronics,245.77,3,delivered
O102354,2025-04-05,C1976,DE,Fashion,129.61,2,delivered
O104078,2025-04-05,C2338,IT,Sports,89.61,1,delivered
O103101,2025-04-05,C1293,DE,Fashion,32.67,3,delivered
O104280,2025-04-05,C2586,IT,Electronics,190.49,3,delivered
O104008,2025-04-05,C1630,DE,Fashion,30.47,1,delivered
O104632,2025-04-05,C2377,FR,Fashion,23.62,1,delivered
O104289,2025-04-05,C1379,FR,Home,45.98,1,delivered
O104233,2025-04-05,C1957,DE,Fashion,38.84,1,delivered
O103919,2025-04-05,C1183,AT,Books,21.15,3,delivered
O101090,2025-04-05,C2124,CH,Fashion,40.75,3,delivered
O104568,2025-04-05,C1986,CH,Sports,42.04,1,delivered
O104004,2025-04-06,C2141,AT,Electronics,115.72,3,delivered
O104496,2025-04-06,C1034,FR,Sports,206.29,1,delivered
O100513,2025-04-06,C1868,DE,Electronics,25.76,1,delivered
O103112,2025-04-06,C2116,CH,Fashion,36.51,3,delivered
O100367,2025-04-06,C1051,CH,Electronics,853.45,2,delivered
O101002,2025-04-06,C2209,DE,Home,19.33,3,delivered
O100442,2025-04-07,C1042,DE,Sports,120.99,1,delivered
O103499,2025-04-07,C1606,DE,Electronics,198.98,3,delivered
O104946,2025-04-07,C2058,DE,Home,46.79,2,delivered
O103499,2025-04-07,C1606,DE,Electronics,198.98,3,delivered
O101289,2025-04-07,C1037,CH,Home,45.39,3,returned
O103214,2025-04-07,C1767,DE,Electronics,125.51,2,delivered
O102744,2025-04-07,C2575,DE,Electronics,,2,delivered
O102425,2025-04-07,C1348,CH,Home,63.62,3,delivered
O102285,2025-04-07,C1905,DE,Home,52.11,2,delivered
O100345,2025-04-07,C2372,CH,Books,13.75,1,delivered
O104336,2025-04-08,C1038,DE,Electronics,306.25,1,delivered
O103422,2025-04-08,C2036,CH,Sports,132.39,1,delivered
O100473,2025-04-09,C1109,FR,Books,10.38,3,delivered
O101393,2025-04-09,C1794,CH,Books,34.35,2,returned
O104693,2025-04-09,C1505,AT,Sports,25.43,3,delivered
O101103,2025-04-09,C1432,CH,Home,157.61,1,delivered
O104350,2025-04-09,C1172,IT,Home,119.1,3,delivered
O100927,2025-04-09,C1217,DE,Home,67.75,1,delivered
O102252,2025-04-09,C1408,DE,Home,33.39,2,delivered
O101025,2025-04-09,C1083,IT,Home,112.27,3,returned
O104414,2025-04-09,C1996,FR,Electronics,47.37,2,delivered
O100248,2025-04-10,C1865,AT,Fashion,126.02,3,delivered
O100231,2025-04-10,C1266,IT,Fashion,52.07,3,delivered
O104470,2025-04-10,C2444,AT,Home,43.25,1,delivered
O102962,2025-04-10,C1400,FR,Fashion,65.96,2,delivered
O102872,2025-04-10,C1739,FR,Sports,258.62,3,delivered
O100561,2025-04-10,C2001,IT,Electronics,88.74,1,delivered
O101651,2025-04-10,C1958,CH,Electronics,283.49,2,delivered
O101795,2025-04-10,C1235,FR,Electronics,369.12,1,delivered
O104759,2025-04-10,C1317,DE,Home,74.78,1,delivered
O100097,2025-04-10,C1786,CH,Home,80.6,3,delivered
O101211,2025-04-11,C1478,FR,Fashion,45.4,1,delivered
O102406,2025-04-11,C2500,IT,Fashion,22.66,3,delivered
O102199,2025-04-11,C1758,DE,Books,17.92,1,delivered
O103073,2025-04-11,C1117,CH,Electronics,133.57,2,delivered
O104757,2025-04-11,C2290,DE,Home,51.33,3,delivered
O103252,2025-04-11,C2277,CH,Sports,50.77,3,delivered
O104123,2025-04-11,C2267,DE,Home,26.95,3,delivered
O100619,2025-04-11,C1838,FR,Books,41.16,1,delivered
O103291,2025-04-11,C1543,CH,Electronics,68.21,2,delivered
O101000,2025-04-12,C2168,CH,Books,9.35,2,delivered
O101150,2025-04-12,C2365,FR,Fashion,31.86,2,delivered
O100891,2025-04-12,C1792,AT,Home,48.22,3,delivered
O102314,2025-04-12,C1106,CH,Home,95.99,1,delivered
O104614,2025-04-12,C2376,CH,Fashion,46.78,2,delivered
O104918,2025-04-12,C2174,FR,Fashion,117.19,2,delivered
O103243,2025-04-12,C2599,AT,Fashion,76.36,3,delivered
